출처,형태,세부정보,작성자,날짜,내용,공감,비공감,답글수,원댓글ID
시리즈,연재본,,,2021-11-15 14:23,"결코 우리가 마님의 이름을 알 수 없는 건, 결국 잊혀지고 사라지고 바래서 구전 속에선 장 승상 댁 부인으로만 남은 탓 아닐까요 ㅠㅠ 심청과 마님은 서로를 알았으니 충분하겠지만, 결국 지금에야 남은 건 장 승상 댁 부인이라는 게 지금까지도 끝까지 마음 찢어지게 합니다 ㅠㅠ 울면서 잘 봤습니다.",5,0,,
시리즈,연재본,,,2021-11-11 13:03,이제야 댓글 처음 다는데 이 웹툰 정말 짱이다.,5,0,,
시리즈,연재본,,,2021-10-17 11:32,더하자,5,0,,
시리즈,연재본,,,2021-10-16 8:48,아 너무 슬퍼 눈물 나 여캐들 다 행복해지세요,5,0,,
시리즈,연재본,,,2021-10-16 8:25,"저 스님새끼 내가 아는 종교인 누구랑 닮아서 죽실나게 줘패고싶네. 너무힘들어서 내일 당장 차에 치이고싶은 마음이었는데, 나한테 그러더라, 너만힘든거아니고, 사랑받으려면 잘하라고. 심지어 말하겠다고 한것도아니었는데. 지가와서 물어보더니 지 정의에 빠져서 내 힘든걸 보면서 우쭐대는거 진짜 꼴뵈기싫더라. 딱 저스님새끼표정이었음.",5,0,,
시리즈,연재본,,,2021-10-15 1:48,그냥 다 죽여버리고 여자끼리행복하자,5,0,,
시리즈,연재본,,,2021-10-12 15:37,스 입다물어,5,0,,
시리즈,연재본,,,2021-10-11 11:26,뺑덕어미도 심청전 나중에 나온 버전에서 추가된 인물인데 심봉사를 희화화하려는 목적이었나봐요. 그래서 원래는 악역인 납작한 캐릭터였는데 이렇게 새롭게 각색하면서 서사를 주셔서 너무 좋아요!,5,0,,
시리즈,연재본,,,2021-10-11 6:32,"출가한 사람들은 성별의 구분을 두면 안되지, 사내를 꾄다 어쩐다 말같지도 않은 소리 하고있네.어린 동자승들을 혼내던가 해야지.일단 스님은 겉모양만 스님 테를 하고 있는건 확실하다.머리와 마음속엔 뭐가 들어앉아있는지 모르겠지만불심은 아닌것 같음",5,0,,
시리즈,연재본,,,2021-10-11 5:11,여성연대를 통해 깨닫고 깨어지는 과정.. 지린다,5,0,,
시리즈,연재본,,,2021-10-05 3:51,꽃은 그저 꽃일뿐.....꽃은 스스로 누구에게도 예뻐보이거나 향기로웁고 싶지 않았다...그저 피어있는 그 자체로 바라봐줄 수 있는 사람앞에서만이 드러나는 꽃의 존재...,5,0,,
시리즈,연재본,,,2021-09-15 15:26,며느님이랑 뺑덕언니랑 이어지는 거…?ㅋㅋㅋㅋ,5,0,,
시리즈,연재본,,,2021-08-26 14:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 결말까지 완벽하다 진짜 최고의 웹툰,5,0,,
시리즈,연재본,,,2021-08-23 3:32,진짜 먹먹한 화네요...,5,0,,
시리즈,연재본,,,2021-08-19 13:16,이번 편에서 마님은 밖에 나가기로 용기를 낸 덕분에 위기를 피한 거네 즐거워 보여서 좋다,5,0,,
시리즈,연재본,,,2021-08-16 15:50,아진짜 이번화 너무 행복해.. 그래서 불안해..,5,0,,
시리즈,연재본,,,2021-08-06 23:52,스님 이전에 여자 뺏긴 적 있나 왜저래..?청이를 자기만 바라보는 여자로 만들려고했단 거 잖아 ㅡㅡ,5,0,,
시리즈,연재본,,,2021-07-13 23:28,이걸 왜 이제야 봤는지.. 진짜 레전드다..,5,0,,
시리즈,연재본,,,2021-07-07 17:19,나만 우냐고…지금 나만 우냐고….어어어어어엉어어어엉ㅇ어너넝ㅇ,5,0,,
시리즈,연재본,,,2021-07-07 17:09,너무 슬퍼…ㅠㅠㅜㅜㅜㅜ,5,0,,
시리즈,연재본,,,2021-07-07 15:36,사실 나두 탔어 ㅎ ㅋㅋㅋㅋㅋㅋㅋㅋ,5,0,,
시리즈,연재본,,,2021-06-13 13:46,뭔데 넌 또,5,0,,
시리즈,연재본,,,2021-05-13 15:23,ㅅㅂ..........하.....,5,0,,
시리즈,연재본,,,2021-04-24 16:32,스놈 저 새끼가,5,0,,
시리즈,연재본,,,2021-04-22 3:39,끝인가요 큐큐ㅠ 몸의 대화 충분히 나누시길빕니다,5,0,,
시리즈,연재본,,,2021-04-19 23:29,외전 너무좋타...,5,0,,
시리즈,연재본,,,2021-04-06 13:22,됐다...됐어.......^^,5,0,,
시리즈,연재본,,,2021-03-31 20:43,작가님 사랑합니다... 최고의 작품..,5,0,,
시리즈,연재본,,,2021-02-19 16:44,으악!!!!!! 그저 갓.. 천재만재,5,0,,
시리즈,연재본,,,2021-01-25 5:48,왜 자꾸 여기 더러운놈들이 꼬이냐 역겨워.,5,0,,
시리즈,연재본,,,2021-01-11 13:18,ㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅅㅂ,5,0,,
시리즈,연재본,,,2021-01-08 14:57,변태 대머리 납셨네~,5,0,,
시리즈,연재본,,,2020-12-10 19:33,엉덩이리발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,0,,
시리즈,연재본,,,2020-12-07 13:05,하...,5,0,,
시리즈,연재본,,,2020-11-27 0:00,스놈 꺼져,5,2,,
시리즈,연재본,,,2020-11-26 15:26,하. ㅋㅋㅋ ilas미안한데 천주교는 성경을 입맛대로 안바꿔서 회계한다고 천국가는게 아냐 아예달라 큰 죄를 지으면 회계해도 연옥에 갇히고 너무 크면 지옥은 무조건 가 더군다나 세례받으면 연옥에 가서 지옥만큼 고통받고 천국으로 가는거지. 고통없이는 회계도 없어 ㅡㅡ 어디 꽁으로 천국문을 밟으려고,5,0,,
시리즈,연재본,,,2020-11-21 13:32,"내 댓 상황에 hef님의 좀 밑에 있는 댓 보고 이해함.hef님이 보시고 비판하신 댓 똑같이 잘 따라 써드림.[에호박 퓽손 (ㅡㅡ) 2019-10-31 00:14ㅜㅠ 모든 여자들 꽃길만 걸으세요... 남자는ㅋㅋ.. 알아서dg세요]허ㅋㅋㅋ 모든 여자들은 꽃길걷고 남자는 알아서 뒤지라니.그럼 남자는 여자랑 같은 사람아닌가? 이분 댓이 뭔가 이 작품 내의 인물을 대상으로 한게 아니라 이 작품을 보고 역시 남자는 한심하다는 생각에 댓 쓰신것같은데,그걸 비판하신 hef님의 댓만보고 받아치는 제 3, 6, 7번째밑댓도 이상합니다.만화 남캐한테 뒤지라고 한거면 앞에 모든 여자들 뭔데요?현재 여자들말하는거잖아. 그리고 남자들은 세상에 있는 남자고,첨부터 이 만화 캐릭터 이름이나 생각나는 킬포 같은거라도 내세워서 지목해서 뒤지랬을거 아니냐...그거 비판한 hef님은 서러워서 살겠나.애초에 이런일 나기 싫으면 애매한 글이나 남기지나 말아야지.",5,61,,
시리즈,연재본,,,2020-11-21 13:15,"여기까지 한남드립 끌고올 건 아니라고 보는데요..; 만화는 만화대로 봅시다. 시대적 상황도 많이 바뀌었는데, 조선시대 상황을 마치 지금처럼 일반화하는 댓글로 남녀분쟁 조장하지 말구요. 다들 저랑 다른시대 사람들이신가 아ㅋㅋㅋ",5,47,,
시리즈,연재본,,,2020-11-19 23:25,청이 어디 한번 건드려봐 그전에 너무터 묵사발을 내줄게,5,0,,
시리즈,연재본,,,2020-11-18 13:25,다시 정주행중인데 승상부인 정말 힘없고 장식품 같구나...모두 행복해져라☆,5,0,,
시리즈,연재본,,,2020-11-13 16:50,ㅠㅠㅠ,5,0,,
시리즈,연재본,,,2020-11-10 13:01,ㅗ,5,0,,
시리즈,연재본,,,2020-10-22 11:25,저 며느리가 모사를 꾸민거구만~,5,0,,
시리즈,연재본,,,2020-10-02 6:33,"시대는 바뀌고 있고, 이미 많이 바뀌었습니다^^",5,71,,
시리즈,연재본,,,2020-09-14 13:31,이번화 보기 무서워서 댓 읽으러 왔는데..봐도 괜찮은것 같군 휴..ㅋㅋㄱ,5,0,,
시리즈,연재본,,,2020-08-28 12:03,....ㅠㅠㅠ,5,0,,
시리즈,연재본,,,2020-08-26 4:28,설래,5,1,,
시리즈,연재본,,,2020-08-20 13:07,꺄아,5,0,,
시리즈,연재본,,,2020-08-18 14:57,와 .......,5,0,,
시리즈,연재본,,,2020-08-17 18:34,제발 ㅠㅠㅠㅠ,5,0,,
시리즈,연재본,,,2020-08-07 13:10,저저에휴,5,1,,
시리즈,연재본,,,2020-06-17 13:08,덕이 본편시점에 죽은거였어??,5,18,,
시리즈,연재본,,,2020-06-13 5:37,재밌을것같아요!,5,0,,
시리즈,연재본,,,2020-05-31 14:29,사랑해요,5,0,,
시리즈,연재본,,,2020-05-30 16:33,10일만에 다 보고 다시 재정주행합니다ㅜㅜ넘 최고,5,0,,
시리즈,연재본,,,2020-05-17 5:13,뭐가 스포,5,0,,
시리즈,연재본,,,2020-01-06 4:35,ㅠㅠㅠㅠㅜ,5,0,,
시리즈,연재본,,,2019-11-19 7:40,ㅠㅠ,5,0,,
시리즈,연재본,,,2019-07-27 21:06,전설어 시작이지,5,0,,
시리즈,연재본,,,2019-07-24 16:31,결말이 그나마 해피라 울분을 삼킨다,5,18,,
시리즈,연재본,,,2019-07-16 9:01,레즈물인가??,5,65,,
시리즈,연재본,,,2019-07-16 1:28,ㅉㅉ 페미년들 여기에도 증식해있네 만화는 만화로만 봐라 누가 현실에서 손가락 잘라서 맥이라하디?,5,270,,
시리즈,연재본,,,2019-07-11 8:47,므흐 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅠㅜㅜㅜㅜㅠ,5,0,,
시리즈,연재본,,,2019-07-09 10:07,옜날이라도 여성도 이름이 있었지.뭐랄까 너무 극단적인 페미니즘은 사양하고 싶은데 말이죠.예를들어 조선말의 고종의 비인 중전 민씨 도.이름이 자영 이라고 있는 마당에...,5,282,,
시리즈,연재본,,,2019-07-09 8:52,행동이 약간.....꽃뱀같기도 하고..,5,386,,
리디,연재본,0,khf***,2022. 10. 17. 13:33,"얘가 청이가 아닌가벼~그나저나, 청이 몰골?보니 깜놀ㅆ",0,,,
리디,연재본,0,sel***,2022. 10. 17. 13:41,안팎으로 좋은 평이 많은 작품이라 너무 기대됩니다.,0,,,
봄툰,연재본,그녀의 심청 : 70화,나연,2022.02.17,세상이 청이를 억까하네,4,,,
봄툰,연재본,그녀의 심청 : 70화,나연,2022.02.17,세상이 청이를 억까하네,4,,,
봄툰,연재본,그녀의 심청 : 70화,나연,2022.02.17,세상이 청이를 억까하네,4,,,
봄툰,연재본,그녀의 심청 : 19화,봄툰러ec6c81,2021.12.26,왜 들킬 것 같냐... 아슬아슬하다,4,,,
봄툰,연재본,그녀의 심청 : 19화,봄툰러ec6c81,2021.12.26,왜 들킬 것 같냐... 아슬아슬하다,4,,,
봄툰,연재본,그녀의 심청 : 56화,-,2021.10.15,"저런 성차별이 요새라도 없어졋으면 여기서 개빡친 사람들도 존재하지 않겟죠? 공감하는 사람이 많은건
        작가님이 과거를 배경으로 현대사회에서도 남아잇는 성차별을 잘 그려내셔서 그런거겟죠?",4,,,
봄툰,연재본,그녀의 심청 : 외전 3,-,2021.05.12,둘이 해줘,4,,,
봄툰,연재본,그녀의 심청 : 67화,⚢∠⛏️,2021.03.31,곳간쥐와 들쥐 상징을 정말 잘 그리셨어요ㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 51화,팜플무스,2021.02.24,둘이 그렇게 가서 영사해라 ㅠㅠㅠㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 51화,팜플무스,2021.02.24,둘이 그렇게 가서 영사해라 ㅠㅠㅠㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 6화,DDo2,2021.02.12,아 진짜 웹툰 분위기가 부드러우면서도 또 설렌다ㅠㅠㅠ 표현을 이렇게 밖에 못하는 내가 밉다ㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 46화,Yeon,2021.01.10,스님을 목탁으로 뚝배기를 쪼개도 괜찮을까요? 아니면 십자가로 예수의 이름으로 깨트릴까요?,4,,,
봄툰,연재본,그녀의 심청 : 12화,Yesi,2020.12.24,청아 심청아 내가 너였으면 벌써 뭐라도 죽기 살기로 했을고야,4,,,
봄툰,연재본,그녀의 심청 : 41화,선명한 욕망,2020.12.10,몰라.. 죽어도 좋아서.. 죽을만큼 좋아서 그러겟죠ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 41화,선명한 욕망,2020.12.10,몰라.. 죽어도 좋아서.. 죽을만큼 좋아서 그러겟죠ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 41화,선명한 욕망,2020.12.10,몰라.. 죽어도 좋아서.. 죽을만큼 좋아서 그러겟죠ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 41화,선명한 욕망,2020.12.10,몰라.. 죽어도 좋아서.. 죽을만큼 좋아서 그러겟죠ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 외전 2,봄툰러3751ac,2020.12.07,행복해야해ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 72화,김흥선팝콘군,2020.10.14,하 진짜 다 빡친다 그냥 마님빼고 저 집안 사람 다 죽어라 제발,4,,,
봄툰,연재본,그녀의 심청 : 53화,이 커플 찬성일세,2020.09.10,마님 죽지마,4,,,
봄툰,연재본,그녀의 심청 : 51화,이 커플 찬성일세,2020.09.05,다리 말고 거기를 찼어야지..,4,,,
봄툰,연재본,그녀의 심청 : 49화,지니 사랑해,2020.08.28,깔깔깔,4,,,
봄툰,연재본,그녀의 심청 : 49화,봄툰러c7927c,2020.08.23,ㅋ 쌤통이다,4,,,
봄툰,연재본,그녀의 심청 : 40화,그녀의 처돌이,2020.08.13,ㅡㅠㅜㅜㅜㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅡㅜㅜㅜㅜㅜㅜㅡ너무좋아ㅜㅜㅜㅜㅜ,4,,,
봄툰,연재본,그녀의 심청 : 31화,여자,2020.07.13,오와❤❤ 알콩달콩해ㅜㅜㅜ 내 심장 ㅠ,4,,,
봄툰,연재본,그녀의 심청 : 외전 3,454,2020.07.09,,4,,,
봄툰,연재본,그녀의 심청 : 24화,여자,2020.06.30,어..어..???,4,,,
봄툰,연재본,그녀의 심청 : 15화,봄툰러362dba,2020.06.30,누구야! 나는 왜 그 마님 싫어하는 여자일거 같지?,4,,,
봄툰,연재본,그녀의 심청 : 외전 3,맘고디,2020.06.27,,4,,,
봄툰,연재본,그녀의 심청 : 18화,율은준현,2020.06.27,어멋 씨8 ㅋㅋㅋㅋㅋㅋㅋㅋ,4,,,
봄툰,연재본,그녀의 심청 : 외전 3,ANBL,2020.06.21,,4,,,
봄툰,연재본,그녀의 심청 : 2화,봄툰러d76af9,2020.06.20,,4,,,
봄툰,연재본,그녀의 심청 : 외전 3,월급을봄툰에투자중,2020.06.18,ㅎㅎㅎ귀엽어..,4,,,
봄툰,연재본,그녀의 심청 : 81화<최종화>,DDe,2020.06.11,둘의 행복에 저도 같이 행복하네요ㅠㅜㅠㅠㅜ넘 잘봤고 외전도 있다던데 당장 가야겠어요!!,4,,,
봄툰,연재본,그녀의 심청 : 81화<최종화>,-,2020.05.31,ㅎㅏ 진짜 대박 ㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 81화<최종화>,-,2020.04.20,사랑해요 진짜 청이도 마님도 다 사랑합니다ㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 40화,이름업스,2020.04.18,ㅠㅜㅠㅠㅜㅠㅠ아ㅜㅠㅜㅠㅠㅠㅜㅜㅠㅜㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 40화,봄툰러5cc0ae,2020.02.15,진짜 너무좋다,4,,,
봄툰,연재본,그녀의 심청 : 36화,-,2020.02.08,작가님 진짜 스토리대박 ㅠㅜㅜ,4,,,
봄툰,연재본,그녀의 심청 : 81화<최종화>,울레인,2019.11.07,,4,,,
봄툰,연재본,그녀의 심청 : 79화,-,2019.07.17,허어어어ㅓ엉엉 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4,,,
봄툰,연재본,그녀의 심청 : 79화,-,2019.07.17,허어어어ㅓ엉엉 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4,,,
알라딘,단행본,1,,2018-08-21,완결까지 쭉쭉 출간해주세요! 반드시 소장해야 하는 작품!!,4,,,
알라딘,단행본,세트,,2020-06-15,"텀블벅 구매자는 그냥 일삼권 세트 팔고 하차하렵니다......구성 다 샀는데, 순간 저 모르는 새 4권부터 나온줄 알았어요ㅎ",4,,,
시리즈,연재본,,,2023-07-23 16:28,작가님!!!!!!!!뒷부분이 누락됐어요!!!!쾅!!!!쾅쾅쾅!!!!!작가님!!!!뒷부분이 누락됐어요!!!!쾅!!!!쾅쾅쾅!!!!!작가님!!!!뒷부분이 누락됐어요!!!!쾅!!!!쾅쾅쾅!!!!!작가님!!!!뒷부분이 누락됐어요!!!!쾅!!!!쾅쾅쾅!!!!!작가님!!!!,4,0,,
시리즈,연재본,,,2023-07-02 3:15,심청이 아버지 돌보는 것에 진절머리나서 자살을 택한거라는 해석을 어디서 본 거 같기도,4,0,,
시리즈,연재본,,,2023-06-15 23:30,여동생보다 더 투자받고 더 배웠음에도 여동생만도 못한 오라버니... 집안을 이끄는척하지만 실제로 여동생 판 돈과 관직으로 유지하는 집안... 그렇게 부러웠으면 지도 입도뻥긋안하고 몸매나 가꿔서 할머니한테 장가가지 왜저러고있담,4,0,,
시리즈,연재본,,,2023-05-05 18:15,와 진짜 싸우고 화해하는 과정이 이렇게 재밌고 설레고 감동일수가...?ㅠㅠㅠㅠㅠㅠ 외전 더주세요ㅠㅠㅠㅠ,4,0,,
시리즈,연재본,,,2023-03-13 11:06,작품성 좋으니 댓글이 좀 그렇다 하시면 댓글 보지 말고 정주행 해보세요.,4,1,,
시리즈,연재본,,,2022-12-18 1:54,지금도 친구든 연인이든 법적 보호자가 되려면 입양이 더 쉬운 나라이긴 함…,4,0,,
시리즈,연재본,,,2022-10-18 11:04,딸뻘을 부인으로 데려온 승상은 정상인가?,4,0,,
시리즈,연재본,,,2022-10-17 6:08,ㅂㅌ에서 소장했는디 특별편이 아직 안 올라와서 호다달 달려와봅니다♥︎ 완전 꼭 합방♥︎♥︎♥︎,4,0,,
시리즈,연재본,,,2022-10-16 17:14,♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,4,0,,
시리즈,연재본,,,2022-09-24 14:29,스님 혀가 너무 기네요 머리를 잘라야 할 게 아니었는데,4,0,,
시리즈,연재본,,,2022-09-22 8:12,시대적 배경이 엄청 많이 달라졌음에도 여성의 위치는 별 다를바가 없네요. 겉모습으로 예쁨받고 인기를 얻어도 그건 진짜 권력이 아니고 언제든지 뺏길 수 있다는거.... 남자가 여자에게 ^허락한^ 권력이 사람들이 소동물들을 귀여워하는거와 다를바가 없다는거....마님이 본인에게 주어진게 진짜 권력이 아님을 깨달아서 다행이에요 이제 청이랑 행복해지자ㅠㅠ전래동화에 녹아있는 여혐을 꼬집으며 비판하면서 캐릭터간의 유기적인 서사를 만들어내는 작가님들 진짜 천재인거 같아요 타플랫폼에서 보고 또 보는데도 감탄 나오는ㅠㅠ 세기의 명작입니다 진짜... 지엘카테고리때문에 안본 사람 개손해,4,1,,
시리즈,연재본,,,2022-07-12 6:47,...왜 여기서 끝나는데 다음편 어디갔나요,4,0,,
시리즈,연재본,,,2022-06-13 14:22,역사는 정치적인 것이라는 말이 있던데 왜 그런 말이 생겼는지 알겠네요.기록도 이야기도 권력자들의 것이겠죠... 연출 너무 좋습니다.,4,0,,
시리즈,연재본,,,2022-06-01 13:00,"""무모하지 앟아도 될 정도로 힘이 있었으면 얼마나 좋을까"" - 작가님 저 울어요ㅠㅠㅠㅠ",4,0,,
시리즈,연재본,,,2022-05-30 13:05,다과 먹는 장면 보다가 실수로 스크롤 실수해서 막컷 봤는데...뭐여...ㅜㅜ!!둘 좀 행복하게 해줘,4,0,,
시리즈,연재본,,,2022-05-17 15:31,음 정말 가지가지한다 스놈아,4,0,,
시리즈,연재본,,,2022-05-08 23:48,K-오래비...,4,0,,
시리즈,연재본,,,2022-04-02 5:16,행복해... 이 작품을 보면서 행복했습니다... 여성 권장도서로 널리널리 퍼뜨려야만 함,4,0,,
시리즈,연재본,,,2022-03-08 11:52,작품 다 좋은데 댓글이 문제인거같다.. 그 시대의 차별을 보여준거지 현 대한민국의 사회를 보여준게 아닌데.. 방밖으로 나오세요 다들.. 세상에 좋은 사람들 많습니다. 왜 이렇게 다들 화가 나있지..? 주변에 그런 사람들 밖에 없으세요? 아니면 본인들만 보려고 부러 작품의 가치를 떨어뜨리기 위함인가.. 암튼 작품 자체는 그림체든 스토리든 뛰어나서 흥미진진하게 읽었습니다~,4,24,,
시리즈,연재본,,,2022-02-23 3:46,산사열매가 정말 달군요.......,4,0,,
시리즈,연재본,,,2022-02-21 13:09,아..보고싶은데 보는게 고통스러워서 보고싶지않은데 그래도 다음이 궁금해서 보고싶어!!!!,4,0,,
시리즈,연재본,,,2022-02-18 23:41,땡중넘아!!!! !!!!!!!!!!,4,0,,
시리즈,연재본,,,2022-02-16 3:54,와 모든게 저 스놈의 머릿속에서 계획된거였네. 자기한테 안 따 먹혀준 예쁜여자에게 복수하는게 목적이었어.,4,0,,
