출처,형태,세부정보,날짜,내용,공감,비공감
네이버시리즈,연재본,,2020-08-07 20:26,본인의 아버지까지 버렸는데!! 마룡굴로 제대로 이동 할수 있겠죠? ㅎㅎ청이와 심봉사가 어서 재회했음 좋겠다~~^^,7,0
네이버시리즈,연재본,,2020-08-07 17:46,엄마는 강하다,6,0
네이버시리즈,연재본,,2020-08-07 17:16,황궁뽑히고 뱀파이어 야식이 되는 길,18,0
네이버시리즈,연재본,,2020-08-07 16:51,기여어엉미여어얼,7,0
네이버시리즈,연재본,,2020-08-07 15:06,일러에 미카엘 꽃 엄청커ㅋㅋㅋ,3,0
네이버시리즈,연재본,,2020-08-07 14:41,꽃분아씨 나이스이시어요!,8,0
네이버시리즈,연재본,,2020-08-07 13:14,글쎄요? 청이 16살에 심봉사도 10대후반에서 20대 중반사이에 결혼했으니 많아도 40대 중반쯤일테고 메두사씨도 40살쯤 먹었으니 그닥 차이 안날지도?,13,2
네이버시리즈,연재본,,2020-08-07 11:11,일단 오늘은 굶고 시작하는건가....ㅋㅋㅋ,7,0
네이버시리즈,연재본,,2020-08-07 6:42,이쪽 세계의 콩이랑 홍어는 뭔가 다른가봐냄새가 그 정도는 아닌데취두부까지 있었으면 죽어가다 살아나는 걸로 모자라서 다시 죽었을듯,21,0
네이버시리즈,연재본,,2020-08-07 2:12,와ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,2,0
네이버시리즈,연재본,,2020-08-06 18:52,매두사가 훨씬 어렸지 아마? 양심이 없네. 두사가 청이 엄마보다 나이 훨씬 적으니까. 아님 청이 엄마가 엄청 연상이었던건가,1,3
네이버시리즈,연재본,,2020-08-06 17:08,작화에서 미카엘 꽃은ㅋㅋㅋㅋ진짜 쪽팔리지도 않나봐 저 큰걸,7,0
네이버시리즈,연재본,,2020-08-06 15:33,여러분 아직 다른 차원에 계시는 드래곤 한분을 기억하시는지요,43,0
네이버시리즈,연재본,,2020-08-06 13:13,저기...좀 뜬금 없는데...묘인족 왕자 마샤드가 삼색 수컷냥이지요???삼색 수컷냥이는 생식 기능이 없....ㅠㅠ 인어와 냥이 짬뽕 아가야는 못 보는건가여...!!!,11,1
네이버시리즈,연재본,,2020-08-06 1:05,3200번째 댓글,2,0
네이버시리즈,연재본,,2020-08-05 15:51,결혼식 여파와 손잡은 떡밥이 커서 언급이 덜하지만 후름라이두 가동과정 매우 거대하지 않나유 가고일 품에 폭 안겨서 날아가 받아낸 면발 품고 연못으로 풍덩 조신히 다이빙하는 리빙아머 상상하니 넘 웃겨ㅋㅋㅠㅠ,6,0
네이버시리즈,연재본,,2020-08-05 15:49,근데 청이가 궁금해한 거... 솔직히 내가 궁금해한 것들 맞아... 청아 나중에 지켜보고 꼭 그 답들 알려조... 작은털복숭이와 인어님의 백년해로를 기원하며 작은 별이 된 호우호라의 부케에 몸을 맡긴다...반짝☆,6,0
네이버시리즈,연재본,,2020-08-05 15:46,청이가 귀여우면 귀엽다고 인정하면 모두가 좋을 것을 쓸데없는 고집을 부리누나 그래도 손 잡은 건 잘했다 짜슥 (코슥 (드디어..!) 모름지기 서브컾의 선결혼은 메인컾의 결혼을 위한 촉진제인 법이지 암. 근데 부케가 날아가서 별이 되면 어떡해욬ㅋㅋ큐ㅜ 마지막에 별이 되었다. 반짝. 이거 뭔뎈ㅋㅋㅋ,6,0
네이버시리즈,연재본,,2020-08-05 15:40,후름라이두ㅋㅋㅋㅋㅋㅋㅋ청이는 사실 발명왕이었던걸가..! 그나저나 냥이가 평생 물고기를 포기하다니 찐사랑이다 인정한다,7,1
네이버시리즈,연재본,,2020-08-05 15:15,아..아부지 그거 주시면 안될것 같은데요..,23,0
네이버시리즈,연재본,,2020-08-05 11:45,왜 취업난에 치인 늑대가 아니라 심영이 보이는거죠?,21,0
네이버시리즈,연재본,,2020-08-05 7:34,하악하악 용왕님 저도 당신의 세포가 될게요,5,0
네이버시리즈,연재본,,2020-08-04 15:55,의외로(?) 베르키스는 자장가삼아 꿀잠자느라 말리지 않았고. 박터지는 싸움이 벌어졌네 이 모든 것이 호우호라의 자기 감정 자각을 위한 발판이었꾼...하찮고 귀여운 건 거부할 수 없지 냥줍해라 아 근데 넘 귀엽따 대갈빡 터지는 거 말리려고 끼어넣은 앞발 하나로 두 근육떡대 나동그라지게 만든 코롱이도 귀엽따 역시 귀여운게 최고다(!),8,0
네이버시리즈,연재본,,2020-08-04 15:52,생각이 많아보이는 뱀 ㅋㅋㅋㅋㅋㅋ,15,0
네이버시리즈,연재본,,2020-08-04 15:30,최강자의 심기를 거스르고 말았다... 하필 잠자는걸 젤 좋아하는 최고뇽팡이(?)가 잠잘 때 층간소음을 내다니,7,0
네이버시리즈,연재본,,2020-08-04 15:29,손가락 꼼지락거리게 되는 건 패고싶어선가랰ㅋㅋ아카쉬..거 니 속마음 아녀?? (청이가 아카쉬한테 계속 연애상담했으면 어떤 방향으로 흘러갔을가..) 베르키스는 저번날 다섯마수랑 상담하다가 걍 지 혼자 결정지었는데(\_/) 우리 청이가 과연 저돌적으로 연애 진도를 뽑아내려나??,8,0
네이버시리즈,연재본,,2020-08-04 15:26,착실히 보물찾기하듯 땅 파는 재미에 영지7개를 개간하다 근육폭탄(?) 맞았어ㅋㅋ 그와중에 서로 애인 없다고 디스하고 다같이 싸우자 으쌰으쌰 하는 와중에도 만들자 여자친구 꾸익 여기 배신자가 있다 꾸이익 이러는ㅋㅋ확실히 수가 많아선가 저런놈이 저번부터 꼭 한놈씩은 있네요,5,0
네이버시리즈,연재본,,2020-08-04 14:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미카엘 진짜 개웃기네 내 최애캐 돰,3,1
네이버시리즈,연재본,,2020-08-04 14:46,헐..아..진짜넘..웃겨..진지해서더웃겨..ㅋㅋ,3,0
네이버시리즈,연재본,,2020-08-04 13:04,근데 가고일은 키우고 싶다..,5,0
네이버시리즈,연재본,,2020-08-04 9:58,2천은지금끌고온병사고 부락자체가2만이겟죠 오크니까,10,0
네이버시리즈,연재본,,2020-08-04 5:45,저 머리카락 한 마리는 여전히 근엄하시네!,8,0
네이버시리즈,연재본,,2020-08-04 1:06,배길수군ㅋㅋㅋㅋㅋ 아주 토향적이구만ㅋㅋㅋㅋㅋㅋㅋ,18,0
네이버시리즈,연재본,,2020-08-03 19:03,베르키스야 원래 목소리 크게내며 소리 지르는 사람보다 청이처럼 조곤조곤 차분하게 할말 다하는 사람이 더무서운법이야ㅋㅋㅋㅋ,12,0
네이버시리즈,연재본,,2020-08-03 15:27,분명 등에서 불이 뿜어져 나온다고 하지 않았나요? 근데 일러에서는 왜 불이 엉덩이쪽에...?,5,1
네이버시리즈,연재본,,2020-08-03 13:13,클로이 여자인줄 알았는데 남자였구나...,3,0
네이버시리즈,연재본,,2020-08-03 5:57,엌ㅋㅋㅋㅋ막짤 울 베르키스 표정잌ㅋㅋㅋㅎㄷㄷ,4,0
네이버시리즈,연재본,,2020-08-03 2:21,빰빠라,4,0
네이버시리즈,연재본,,2020-08-02 19:26,백년동안 효도관광 당하네 .. 텔레파시로만 자식교육을 한 보람을 팍팍 느끼며 흐느끼는 아부지 ㅋㅋㅋㅋㅋㅋ,9,0
네이버시리즈,연재본,,2020-08-02 18:58,와이프가 친정에 놀러간다고 하면 느끼는 남자의 기분이라니ㅋㅋㅋ베르키스는 이미 청이랑 결혼까지 생각하고 있네ㅋㅋㅋㅋㅋㅋ,30,0
네이버시리즈,연재본,,2020-08-02 9:22,최종병기랰ㅋㅋ앜ㅋㅋ,3,0
네이버시리즈,연재본,,2020-08-02 5:51,깨알같은 도깨비 패러디 낮잠 드립ㅋㅋ작은 기적이 대체 뭔가 했는데 빗자루질 소리 뚫고 낮잠 자기였네ㅋㅋ,6,0
네이버시리즈,연재본,,2020-08-02 5:50,ㅋㅋㅋㅋㅋㅋㅋ호우호라 여기서 냐냥이한테 반했구나 우째 그 생각을 못했을까 그러고보니 여기 나온 왕자와 왕녀는 둘 뿐이었지 둘이 이어질 가능성이 다분했단 것을,7,0
네이버시리즈,연재본,,2020-08-02 2:27,뭔가 메두사언니가 아깝..,20,1
네이버시리즈,연재본,,2020-08-01 23:06,넘 예쁜 글,4,0
네이버시리즈,연재본,,2020-08-01 16:27,막판에 베르키스의 징수관 간택 공지 일러가 너무 강렬해서 잊을뻔했는데 우리 코롱이가 탈리아 왕국을 구했네 모두들 알아주라ㅠㅠㅠ자꾸 겉모습으로 무서워하고 그러지말규ㅠㅠ혼자 저주 뒤집어쓴 거 콧물 한방으로 말끔히 파묻어서 해치우고 두툼한 발가락 사이에 나비 잡아와서 선물하는 고롱고릉 귀요미라궁ㅜㅜ♡,13,0
네이버시리즈,연재본,,2020-08-01 16:24,작가님 중간에 베르키스 대사ㅋㅋ심즈 하시는가요..!,5,0
네이버시리즈,연재본,,2020-08-01 15:15,베르키스 이 자식..찍먹파였군...덤벼라부먹파들아 모여랏! (1/10000),10,3
네이버시리즈,연재본,,2020-08-01 2:25,베르키스의 웃음소리가 여기까지 들리는것 같닼ㅋㅋㅋ,9,0
네이버시리즈,연재본,,2020-07-31 20:56,염화룡 여사가 드디어 최종보스 청이의 끝도없는 재능의 함정에 빠지겠구나 ㅋㅋ 모전자전 이련가....,11,0
네이버시리즈,연재본,,2020-07-31 18:37,베르키스야 많은 사람들 앞에서 대놓고 예쁘다 귀엽다 고백하는거 있기?없기?ㅋㅋㅋㅋ,27,0
네이버시리즈,연재본,,2020-07-31 16:45,꽃 진짜 꼽고다닐줄은ㅋㅋㅋㅋ앜ㅋㄲㅋㅋ너무 컼ㅋㅋㅋ,5,0
네이버시리즈,연재본,,2020-07-31 4:43,아시는 분은 다아는 영지설계사 로이드네 나라 왕성 모양이 그모양 그꼴이된 시발점.... ㅋㅋㅋ,13,0
네이버시리즈,연재본,,2020-07-30 18:05,ㅋㅋㅋㅋㅋ아..너무웃어서가슴이..,1,0
네이버시리즈,연재본,,2020-07-30 17:24,베르키스 아무렇지 않은척 눈뜨고 한껏 거만하게 먹겠지?ㅋㅋㅋㅋㅋㅋ,18,0
네이버시리즈,연재본,,2020-07-30 16:24,앜ㅋㅋㅋ시대를 너무 앞질러버렸닼ㅋㅋㅋ,6,0
네이버시리즈,연재본,,2020-07-30 16:12,^',3,0
네이버시리즈,연재본,,2020-07-30 13:36,죽어가는 징수관은..?,7,0
네이버시리즈,연재본,,2020-07-30 6:38,뱀 표정ㅋㅋㅋㅋ '^',12,0
네이버시리즈,연재본,,2020-07-30 1:29,아 완전 귀여워♡♡♡♡♡아이스 골렘에게 제 사랑을 바치겠습니다,8,0
네이버시리즈,연재본,,2020-07-29 17:02,코롱이 Nice! 잘됐다 넌 평생 죽도록 거기서 굴려져야해 힐데르트 거기 제발로 굴러들어간 쓰레기 처리 좀 미안하지만 부탁해,9,0
네이버시리즈,연재본,,2020-07-29 16:12,넘 귀여워,6,0
네이버시리즈,연재본,,2020-07-29 15:38,예리해!예리해!울청이가 겁나 예리해!!,6,0
네이버시리즈,연재본,,2020-07-28 23:32,후각세포 파괴를 피하려는 몸부림이 생존본능을 일깨웠엌ㅋㅋ위장이 뒤집히는 것보다 이마에서 된장 냄새 나는 게 더 힘든 것인가ㅋㅋㅋㅋ눈물난다,8,0
네이버시리즈,연재본,,2020-07-28 23:30,"김치가 마약 맛을 이기고 된장 냄새의 공포가 마약을 무찔렀다...! 아아-, 이것이 한국의 장 맛 이라는 것이다--!",5,0
네이버시리즈,연재본,,2020-07-28 23:18,청이 넘 귀엽다,1,1
네이버시리즈,연재본,,2020-07-28 22:57,레알 미침,1,0
네이버시리즈,연재본,,2020-07-28 20:38,꽃분아 심봉사와 마룡굴로 가자꾸나~!!,12,0
네이버시리즈,연재본,,2020-07-28 17:43,아니그걸 왜말햌ㅋㅋ모르고 먹게 놔둘것이짘ㅋㅋ,3,0
네이버시리즈,연재본,,2020-07-28 5:44,살라만더 일러 사랑해요,2,0
네이버시리즈,연재본,,2020-07-28 5:43,알보 세븐ㅋㅋㅋㅋ앜ㅋㅋㅋ,1,0
네이버시리즈,연재본,,2020-07-28 0:00,"베르키스의 콧구멍을 화려하게 뚫었던 메주가 된장으로 진화해 돌아왔다ㅋㅋㅋㅋㅋ 근데...또 황씨??? 그러고보니 저저번 화에 베르키스 과거에서 복수심에 불탔었는데 청이 걱정돼서 돌아오느라 황씨는 찾아보지도 못했었지ㅋㅋㅋㅋ아이고..어떡하냐 배길수 이제 청이가 된장으로 마약 금단증상 치료하면 실상 황씨에 대한 믿음이 더 굳건해질 텐데 네 원한은 어이할꼬 저런,,,",7,0
네이버시리즈,연재본,,2020-07-27 23:55,제목만 보고 읽기 전까지만 해도 비밀병기가 된장인 줄은 상상도 못했자너....,7,0
네이버시리즈,연재본,,2020-07-27 23:44,삽화가님이 여기서부터 바뀌셨구나ㅠㅠ 그나저나 용왕님에서 머리허옇고 눈퍼런 변태+치한x똘추 도깨비ㅋㅋㅋㅋㅋㅋ원래 바다에 안 빠졌다면 청이 상식으로는 도깨비라는 건갘ㅋㅋㅋㅋ 확실히 큰일이지 그런 인상이 무의식에 남으면..ㅋㅋ아직 진도도 못 나갔는데! 그..그나마 허드렛일 도깨비라도 돼서 다행....,12,0
네이버시리즈,연재본,,2020-07-27 23:25,감히 김치를 모욕하다니 거기다 설탕을 처바를 생각을 하다니 용서할 수 없군 한국인의 피가 끓는다 괴한들이 누군진 모르겠지만 뚝배기 갈겨주셔서 고맙습니다(?) 베르키스 과거로 갔네ㅋㅋ과거의 청이와 만나다니!,10,0
네이버시리즈,연재본,,2020-07-27 21:15,배고파,7,0
네이버시리즈,연재본,,2020-07-27 18:37,아 ㅋㅋㅋㅋㅋㅋㅋㅋ 근데 소화 가능 했으면 좋겠다 청이가 웃는 모습이 보고싶음,3,0
네이버시리즈,연재본,,2020-07-27 17:07,역시 서로 친해지는데 사우나만큼 좋은곳이 없지ㅋㅋㅋㅋㅋ베르키스가 청이 무릎베개를 하고 누워 계란도 받아먹을만큼 친해졌어ㅋㅋㅋㅋ,17,0
네이버시리즈,연재본,,2020-07-27 15:14,아니 청이도 물론 귀엽지만 그 뒤에 성을 뽑아치우고 있는 베르키스도 좀 기엽지 않나요,41,0
네이버시리즈,연재본,,2020-07-27 14:40,ㅋㅋㅋㅋㅋㅋㅋㅋ적반하장 시바 ㅋㅋㅋㅋ,18,0
네이버시리즈,연재본,,2020-07-27 13:46,ㅋㅋㅋㄲㅋㅋㅋㅌㅋㅎㅋㅎㅋ여기 등장인물들 다 너무 귀여운거 아니니,9,0
네이버시리즈,연재본,,2020-07-27 3:56,이거는 예측하면 안된닼ㅋㅋㅋ,12,0
네이버시리즈,연재본,,2020-07-27 2:15,ㅋㅋㅋㅋ고구마엔 김치가 짱이지! 주케롬 슈간가 뭐시기 설탕? 다 필요없다 이거여 청이는 역시 한 수 더 앞을 내다보는구나ㅎㅎ♪,14,0
네이버시리즈,연재본,,2020-07-26 18:37,구운계란이랑 식혜도 함께 팔아야지ㅋㅋㅋㅋㅋ,19,0
네이버시리즈,연재본,,2020-07-26 15:37,선짓ㅋㅋㅋㅋ국ㅋㅋㅋㅋ먹을 수 있으면 진짜 가관이겠닼ㅋㅋㅋ,2,0
네이버시리즈,연재본,,2020-07-26 11:59,별 생각없이 보다가 빵 터짐 시밬ㅋㅋㅋㅋㅋㅋㅋ,11,0
네이버시리즈,연재본,,2020-07-25 23:54,넘 귀여워,4,0
네이버시리즈,연재본,,2020-07-25 22:35,불치병이지 암 상사병엔 드는 약도 마법도(?) 없다 하였느니 댓글들한테 다 고자 소리 들어가면서도 그러고 살고 싶냐 아직도 좋아하는 마음 하나 못 깨달은 뇽탱아! 청이 아빠 모셔오겠다고 맘 고쳐먹은 건 잘했구만 제 곁에서 못 보내겠다고 결심했으니까 조만간 자각하리라 믿는다 카사노인가 카사노반가 왕국 최고 미남이라는 그놈이 나온 이유도 너 각성시키려는 작가님의 큰그림이라 믿겠다!,8,0
네이버시리즈,연재본,,2020-07-25 22:27,코알라의 용맹함 개복치의 의지력 나무늘보의 부지런함 이란 소린 베르키스한테서 처음 들어봐ㅋㅋ,6,0
네이버시리즈,연재본,,2020-07-25 16:55,진짜 둘만가는거 맞지ㅋㅋㅋㅋㅋ울청이에게 황씨어르신은 거의 신적인 존재였어..,14,0
네이버시리즈,연재본,,2020-07-25 11:23,ㅋㅋㅋ아..냄새가일단스며들면..잘빠지지도않는다오ㅋㅋ,4,0
네이버시리즈,연재본,,2020-07-24 17:42,베르키스 괜찮겠죠??,7,0
네이버시리즈,연재본,,2020-07-24 15:51,미췬,2,0
네이버시리즈,연재본,,2020-07-24 13:58,?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,0
네이버시리즈,연재본,,2020-07-24 8:50,청이로 인해 육식을 하던 엘프들이 채식을 하게 된 것이군요 ㅎㅎ,5,0
네이버시리즈,연재본,,2020-07-24 7:48,고구마 껍질 벗기래ㅋㅋㅋㅋㅋ청이가 짱이야 청이 꼬시려다 지가 넘어가든지 베르키스 보고 알아서 찌그러지든지 암튼 청이 해치지 말고. 니네 아빠인 저 공작 몹시 수상하니까,11,0
네이버시리즈,연재본,,2020-07-24 5:11,각성...?,6,0
네이버시리즈,연재본,,2020-07-24 0:26,아....아버지....ㅋㅋㅋㅋㅋㅋㅋㅋ아버지 레게노,10,0
네이버시리즈,연재본,,2020-07-23 17:15,아니 우리아버지 이곳저곳 관광 제대로 하고 다니셨네ㅋㅋㅋㅋㅋ,15,0
네이버시리즈,연재본,,2020-07-23 16:10,어떻햌ㅋㅋㅋ공개 화형이닼ㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2020-07-23 12:12,마른 하늘에 날벼락대신 베르키스 머리에 심봉사 지팡이 벼락인건가...,17,0
네이버시리즈,연재본,,2020-07-23 2:03,구황작물로 쓰는 건가 그래서 제목이 고구마 대왕이구나ㅋㅋㅋ가장 먼저 등장해 베르키스를 홀린 청이의 음식이 용궁표 대왕 군고구마였지 암 전 징수관 너 회개한 보상으로 제대로 한몫 잡은 거다 청이 조언대로 꼭 가난하고 불쌍한 사람들 도와라,13,0
네이버시리즈,연재본,,2020-07-22 23:09,그동안 전 징수관이 허구헌 날 지 혼자 청이 오해하고 우리 독자들한테 고구마만 왕창 먹여서ㅋㅋㅋㅋㅋ그 복수인가 너도 고구마만 먹어봐랏...!,14,0
네이버시리즈,연재본,,2020-07-22 18:45,우리 꼬맹이 넘 심쿵...♡,7,0
네이버시리즈,연재본,,2020-07-22 18:44,한국인의 마늘을 맛본 뱀파이어 로드의 명복을...,6,0
네이버시리즈,연재본,,2020-07-22 18:43,ㅋㅋㅋㅋ창조주님ㅋㅋㅋㅋ오 주 예수여...!,4,0
네이버시리즈,연재본,,2020-07-22 15:48,솥뚜껑 날리는 청이 모습이 너무 즐거워 보이는데?ㅋㅋㅋㅋㅋㅋ,15,0
네이버시리즈,연재본,,2020-07-22 14:54,이제 4스날은 칭찬입니다,8,0
네이버시리즈,연재본,,2020-07-22 14:07,쓴맛을 보여줘 얘들아~~~~,10,0
네이버시리즈,연재본,,2020-07-22 13:36,아버님 성질 왜 내취향이지그래서 베르키스가 좋았군,10,0
